athlete_id,athlete_uid,anon_id,playing_level
ATHLETE_1153,a61ce9df-d1c2-47d0-8580-9b7013d05d9c,P-BAD44A23,Pro
ATHLETE_1154,57e18d88-7b09-4772-bca5-51626c4564b0,P-A0E25ACE,Pro
ATHLETE_1155,d35c2a78-1c0c-4627-89b4-2b672c7a4881,P-7438B4CC,Pro
ATHLETE_1156,b59ab81c-803f-433b-b598-01be4b9018ed,P-5AC33696,Pro
ATHLETE_1157,34f85b49-fd24-4ab8-b48b-c92f0295b845,P-B603E542,Pro
ATHLETE_1158,09b4edb5-27c8-435d-b42a-6cb96614c5a2,P-F84B1D87,Pro
ATHLETE_1159,4e8815d0-a019-4bcc-9c7b-feb0c8b2fae8,P-A159C0CA,Pro
ATHLETE_1160,82adc93a-a285-48c8-9848-3091f70c65c2,P-39FFEDE0,Pro
ATHLETE_1161,f5368341-8f1d-4246-931a-67f6f9b66339,P-3FA7DC8A,Pro
ATHLETE_1162,51bb99f9-7b0b-4796-bc54-a6dc6aa330a6,P-74DECFB9,Pro
